WAERS,BUKRS,KTOSL,BELNR,BSCHL,HKONT,DMBTR,WRBTR,label
C2,C29,C1,C10,A1,B1,764853.19,352261.69,regular
C1,C11,C1,C13,A1,B1,10987593.25,0.0,regular
C2,C23,C6,C63,A1,B2,171624.17,0.0,regular
C1,C19,C1,C18,A1,B1,821411.25,856.0,regular
C5,C54,C1,C19,A3,B1,3722974.3,40310.0,regular
C5,C52,C3,C32,A3,B2,532460.03,43956.0,regular
C1,C16,C6,C61,A1,B2,249727.83,20408.0,regular
C1,C11,C1,C16,A1,B1,648863.75,48055.44,regular
C1,C19,C6,C60,A1,B2,1162303.57,46661.0,regular
C1,C13,C4,C45,A1,B3,20931.0,0.0,regular
C6,C64,C2,C20,A2,B3,552425.57,0.0,regular
C5,C59,C5,C55,A3,B1,1225399.14,33393.0,regular
C2,C21,C1,C16,A1,B1,487513.34,0.0,regular
C1,C10,C1,C11,A1,B1,521163.59,51331.0,regular
C7,C76,C5,C54,A3,B1,96382.68,246.0,regular
C5,C52,C5,C57,A3,B1,4433405.84,0.0,regular
C7,C75,C1,C16,A3,B1,1007844.75,49803.1,regular
C1,C18,C1,C19,A1,B1,257270.44,0.0,regular
C1,C18,C1,C14,A1,B1,2116892.78,17501.73,regular
C8,C85,C1,C11,A1,B1,657971.82,81982.0,regular
C1,C12,C9,C96,A1,B1,769344.96,0.0,regular
C5,C56,C1,C17,A3,B1,206730.11,0.0,regular
C1,C12,C1,C17,A1,B1,200492.52,0.0,regular
C2,C20,C1,C14,A1,B1,894608.25,15350.0,regular
C1,C12,C1,C13,A1,B1,1311403.02,29397.0,regular
C1,C10,C1,C18,A1,B1,380802.86,0.0,regular
C2,C21,C1,C18,A1,B1,187642.79,266863.0,regular
C1,C15,C1,C15,A1,B1,699836.25,31762.0,regular
C1,C19,C2,C22,A1,B3,708608.56,0.0,regular
C1,C15,C2,C20,A1,B3,146487.82,0.0,regular
C3,C30,C1,C13,A3,B1,586034.42,922.0,regular
C5,C52,C1,C14,A3,B1,409234.57,107036.0,regular
C1,C11,C5,C50,A1,B1,207285.81,21864.0,regular
C3,C30,C1,C16,A3,B1,123744.9,863475.73,regular
C1,C17,C8,C88,A1,B3,118764.03,0.0,regular
C1,C15,C2,C20,A1,B3,1408061.82,0.0,regular
C1,C15,C2,C21,A1,B3,5328186.0,0.0,regular
C4,C45,C1,C12,A2,B1,355742.38,0.0,regular
C1,C10,C1,C10,A1,B1,385655.93,0.0,regular
C1,C13,C1,C19,A1,B1,749539.03,0.0,regular
C2,C20,C1,C11,A1,B1,2584063.04,24095.61,regular
C1,C10,C1,C17,A1,B1,194233.56,0.0,regular
C1,C15,C2,C21,A1,B3,645717.16,0.0,regular
C1,C18,C1,C16,A1,B1,113281.4,0.0,regular
C5,C59,C2,C20,A3,B3,116453.58,607709.0,regular
C1,C10,C1,C11,A1,B1,385839.88,0.0,regular
C1,C14,C2,C20,A1,B3,632694.55,117234.0,regular
C8,C84,C1,C11,A1,B1,1294849.9,557.0,regular
C1,C19,C4,C43,A1,B3,23064.9,13478.0,regular
C1,C13,C2,C20,A1,B3,652811.98,70045.0,regular
C3,C32,C1,C19,A3,B1,677803.86,15444.0,regular
C1,C11,C1,C19,A1,B1,1051351.14,0.0,regular
C6,C61,C1,C12,A2,B1,248794.21,0.0,regular
C1,C13,C1,C13,A1,B1,6773.77,0.0,regular
C1,C10,C5,C59,A1,B1,367617.29,0.0,regular
C1,C14,C8,C80,A1,B3,886590.72,27740.0,regular
C7,C70,C9,C96,A3,B1,464023.71,0.0,regular
C1,C13,C1,C11,A1,B1,931112.38,200436.0,regular
C1,C14,C6,C66,A1,B2,9178.61,0.0,regular
C1,C13,C8,C81,A1,B3,260547.36,0.0,regular
C8,C80,C2,C20,A1,B3,677893.22,20611.0,regular
C2,C25,C9,C90,A1,B1,112455.51,0.0,regular
C5,C53,C5,C58,A3,B1,463555.51,49961.0,regular
C1,C14,C1,C13,A1,B1,977543.02,0.0,regular
C3,C31,C1,C13,A3,B1,289035.66,0.0,regular
C6,C68,C9,C95,A2,B1,72633.0,0.0,regular
C3,C38,C1,C19,A3,B1,168093.18,0.0,regular
C1,C17,C5,C57,A1,B1,169928.72,10514.0,regular
C1,C11,C7,C79,A1,B2,194996.72,61524.1,regular
C8,C88,C1,C12,A1,B1,112586.52,0.0,regular
C1,C11,C1,C18,A1,B1,662736.29,0.0,regular
C5,C55,C4,C42,A3,B3,1339452.73,0.0,regular
C7,C73,C5,C53,A3,B1,462932.27,29855.0,regular
C8,C84,C2,C25,A1,B3,239485.62,242083.95,regular
C6,C62,C1,C11,A2,B1,243257.1,3316.32,regular
C8,C89,C2,C20,A1,B3,668044.59,0.0,regular
C2,C21,C1,C19,A1,B1,3051500.24,100489.0,regular
C1,C19,C2,C21,A1,B3,324423.6,0.0,regular
C8,C84,C1,C15,A1,B1,946742.55,399290.0,regular
C8,C84,C1,C12,A1,B1,65638.48,0.0,regular
C1,C13,C1,C13,A1,B1,608844.9,0.0,regular
C1,C19,C1,C13,A1,B1,1137461.9,2433.0,regular
C7,C73,C1,C18,A3,B1,936624.52,0.0,regular
C1,C12,C1,C14,A1,B1,407964.31,171.0,regular
C1,C16,C1,C18,A1,B1,86341.55,0.0,regular
C4,C48,C1,C11,A2,B1,1322952.2,38741.46,regular
C9,C95,C1,C12,A2,B1,144775.04,0.0,regular
C1,C13,C8,C83,A1,B3,1398433.5,2598.0,regular
C1,C18,C1,C19,A1,B1,347938.65,0.0,regular
C1,C19,C1,C19,A1,B1,257755.58,0.0,regular
C1,C16,C1,C16,A1,B1,247778.6,0.0,regular
C8,C87,C9,C93,A1,B1,178148.87,0.0,regular
C2,C22,C1,C11,A1,B1,889667.92,0.0,regular
C1,C11,C9,C95,A1,B1,2916449.86,0.0,regular
C1,C13,C7,C71,A1,B2,722752.35,0.0,regular
C3,C33,C2,C22,A3,B3,1677399.92,0.0,regular
C1,C11,C1,C19,A1,B1,1313942.41,40018.0,regular
C2,C26,C1,C16,A1,B1,190553.29,0.0,regular
C1,C17,C9,C97,A1,B1,184282.52,0.0,regular
C1,C14,C1,C14,A1,B1,1099630.2,30543.0,regular
C1,C13,C5,C50,A1,B1,181828.68,10629.0,regular
C1,C19,C6,C61,A1,B2,187807.02,4085.0,regular
C1,C19,C1,C11,A1,B1,676569.04,0.0,regular
C1,C19,C2,C21,A1,B3,42999.2,0.0,regular
C9,C98,C1,C19,A2,B1,362217.74,11541.0,regular
C9,C97,C6,C60,A2,B2,902943.1,11056.0,regular
C6,C68,C1,C12,A2,B1,361432.72,0.0,regular
C5,C58,C3,C30,A3,B2,181221.9,0.0,regular
C6,C60,C9,C91,A2,B1,1831083.05,156086.63,regular
C1,C14,C4,C48,A1,B3,472970.26,19603.0,regular
C2,C29,C3,C34,A1,B2,2139937.51,0.0,regular
C3,C39,C1,C14,A3,B1,526790.72,11697.0,regular
C7,C79,C1,C11,A3,B1,336892.47,0.0,regular
C1,C14,C1,C19,A1,B1,204975.92,0.0,regular
C1,C18,C8,C85,A1,B3,1355082.2,0.0,regular
C5,C51,C1,C18,A3,B1,469022.26,0.0,regular
C1,C16,C1,C10,A1,B1,250269.23,0.0,regular
C1,C14,C2,C21,A1,B3,255353.72,35678.0,regular
C1,C15,C1,C11,A1,B1,2291328.94,0.0,regular
C8,C89,C1,C17,A1,B1,2154344.87,121182.0,regular
C9,C96,C2,C27,A2,B3,251461.67,0.0,regular
C7,C74,C2,C25,A3,B3,749377.0,0.0,regular
C1,C19,C3,C35,A1,B2,1592978.09,448.0,regular
C1,C19,C1,C15,A1,B1,1596974.04,156021.0,regular
C2,C20,C4,C46,A1,B3,1365279.59,0.0,regular
C1,C11,C2,C20,A1,B3,228029.62,0.0,regular
C3,C31,C8,C82,A3,B3,245187.39,0.0,regular
C5,C51,C1,C19,A3,B1,778675.14,0.0,regular
C1,C12,C2,C26,A1,B3,2072019.12,0.0,regular
C1,C13,C3,C32,A1,B2,1451211.72,0.0,regular
C1,C15,C4,C46,A1,B3,469645.45,0.0,regular
C2,C20,C1,C19,A1,B1,3427502.87,0.0,regular
C9,C95,C1,C12,A2,B1,9217680.33,18802.0,regular
C1,C10,C2,C20,A1,B3,1958678.35,0.0,regular
C1,C14,C1,C13,A1,B1,676130.17,35883.0,regular
C1,C19,C1,C18,A1,B1,326700.47,0.0,regular
C1,C13,C4,C47,A1,B3,301364.11,0.0,regular
C1,C15,C6,C63,A1,B2,502390.28,25315.0,regular
C1,C11,C1,C10,A1,B1,3445883.24,0.0,regular
C1,C11,C3,C32,A1,B2,448975.12,0.0,regular
C1,C18,C1,C18,A1,B1,390835.82,1031.0,regular
C4,C40,C1,C15,A2,B1,305509.89,0.0,regular
C7,C78,C8,C89,A3,B3,228003.36,2868.0,regular
C2,C20,C2,C22,A1,B3,2108996.08,0.0,regular
C3,C31,C1,C18,A3,B1,402837.44,0.0,regular
C1,C11,C2,C22,A1,B3,760231.81,0.0,regular
C1,C13,C4,C48,A1,B3,526980.17,30458.0,regular
C5,C56,C1,C12,A3,B1,60309.66,0.0,regular
C1,C13,C9,C94,A1,B1,946024.58,10503.0,regular
C6,C66,C1,C11,A2,B1,359487.17,209730.0,regular
C1,C10,C3,C34,A1,B2,394326.2,0.0,regular
C8,C89,C3,C35,A1,B2,311214.66,8067.0,regular
C1,C12,C2,C20,A1,B3,164305.79,0.0,regular
C1,C11,C2,C23,A1,B3,171016.29,0.0,regular
C1,C12,C6,C68,A1,B2,1235842.65,203122.0,regular
C1,C12,C8,C80,A1,B3,32938.24,0.0,regular
C1,C19,C1,C15,A1,B1,204914.41,0.0,regular
C9,C92,C1,C13,A2,B1,572854.53,0.0,regular
C8,C88,C1,C11,A1,B1,733555.1,0.0,regular
C1,C10,C1,C13,A1,B1,35400.96,3735.0,regular
C1,C17,C1,C12,A1,B1,246157.74,20138.0,regular
C5,C51,C8,C81,A3,B3,1406460.56,0.0,regular
C1,C10,C8,C85,A1,B3,841089.59,0.0,regular
C1,C18,C1,C10,A1,B1,223738.67,0.0,regular
C1,C11,C1,C17,A1,B1,8457923.37,11687.0,regular
C1,C13,C4,C44,A1,B3,422090.9,21486.0,regular
C3,C30,C7,C71,A3,B2,295887.34,0.0,regular
C1,C16,C4,C49,A1,B3,123858.82,1881.0,regular
C1,C19,C1,C13,A1,B1,407931.72,15453.0,regular
C2,C20,C8,C85,A1,B3,494436.65,0.0,regular
C1,C16,C7,C75,A1,B2,718281.93,0.0,regular
C5,C57,C1,C15,A3,B1,139827.88,3752.0,regular
C3,C35,C1,C17,A3,B1,159658.59,0.0,regular
C2,C26,C2,C20,A1,B3,1407147.4,0.0,regular
C1,C16,C1,C10,A1,B1,126523.08,0.0,regular
C1,C18,C1,C13,A1,B1,406455.91,136528.0,regular
C1,C18,C1,C19,A1,B1,1236195.0,55906.0,regular
C1,C14,C2,C20,A1,B3,258871.34,0.0,regular
C8,C86,C1,C14,A1,B1,561617.24,60693.0,regular
C9,C98,C1,C11,A2,B1,466090.24,0.0,regular
C6,C65,C1,C17,A2,B1,343183.91,42058.0,regular
C1,C15,C1,C19,A1,B1,1710240.48,174562.83,regular
C1,C18,C1,C13,A1,B1,68835.98,9785.0,regular
C1,C10,C2,C20,A1,B3,2538061.03,18631.82,regular
C3,C35,C1,C14,A3,B1,304697.81,376232.49,regular
C1,C13,C1,C16,A1,B1,313557.18,0.0,regular
C1,C11,C1,C13,A1,B1,654795.52,398347.0,regular
C1,C14,C1,C12,A1,B1,768290.52,0.0,regular
C9,C94,C1,C15,A2,B1,1598323.95,371.0,regular
C1,C15,C5,C52,A1,B1,144754.93,0.0,regular
C9,C92,C1,C18,A2,B1,269955.78,5.0,regular
C4,C42,C1,C13,A2,B1,410570.81,0.0,regular
C8,C88,C3,C30,A1,B2,1950088.41,19965.0,regular
C1,C18,C1,C17,A1,B1,661901.58,271.0,regular
C2,C20,C5,C55,A1,B1,948452.77,195.0,regular
C8,C86,C2,C20,A1,B3,708147.5,12128.93,regular
C1,C13,C1,C16,A1,B1,129339.18,104225.0,regular
C8,C85,C1,C19,A1,B1,1120527.81,78150.0,regular
C1,C15,C1,C11,A1,B1,74305.1,227972.0,regular
C1,C15,C1,C15,A1,B1,410626.34,0.0,regular
C5,C56,C1,C12,A3,B1,1170659.72,0.0,regular
C3,C31,C1,C13,A3,B1,4448923.62,0.0,regular
C7,C77,C1,C16,A3,B1,555406.83,0.0,regular
C1,C17,C9,C97,A1,B1,54246.97,0.0,regular
C1,C19,C5,C54,A1,B1,10000000.0,0.0,regular
C8,C89,C7,C76,A1,B2,2581449.92,213661.0,regular
C9,C90,C1,C12,A2,B1,200107.34,0.0,regular
C2,C21,C5,C54,A1,B1,161826.12,0.0,regular
C7,C76,C6,C62,A3,B2,253557.03,0.0,regular
C1,C18,C2,C21,A1,B3,1293220.61,11472.0,regular
C1,C18,C1,C12,A1,B1,21385.42,0.0,regular
C4,C47,C1,C16,A2,B1,442833.97,0.0,regular
C1,C11,C1,C16,A1,B1,2627214.35,60203.0,regular
C2,C20,C5,C56,A1,B1,231161.48,231161.48,regular
C1,C15,C1,C11,A1,B1,1049565.3,0.0,regular
C1,C16,C1,C14,A1,B1,1524884.25,136.0,regular
C9,C97,C1,C15,A2,B1,498751.98,100191.0,regular
C9,C96,C1,C15,A2,B1,232334.06,0.0,regular
C3,C31,C1,C14,A3,B1,1414223.64,20511.0,regular
C4,C41,C1,C19,A2,B1,289107.52,0.0,regular
C2,C25,C1,C17,A1,B1,718434.02,23601.0,regular
C8,C80,C9,C90,A1,B1,347280.45,20266.0,regular
C9,C99,C1,C18,A2,B1,906384.73,0.0,regular
C1,C19,C1,C17,A1,B1,161708.9,0.0,regular
C2,C20,C1,C10,A1,B1,278782.65,22145.0,regular
C1,C13,C1,C12,A1,B1,729493.56,0.0,regular
C1,C19,C2,C23,A1,B3,531745.33,107941.0,regular
C2,C21,C1,C13,A1,B1,2542965.29,0.0,regular
C6,C67,C5,C56,A2,B1,417026.9,16159.61,regular
C3,C38,C2,C23,A3,B3,75988.66,0.0,regular
C1,C16,C8,C88,A1,B3,172065.3,1051.0,regular
C1,C12,C1,C16,A1,B1,89616.79,114153.0,regular
C1,C17,C8,C80,A1,B3,39162.08,10766.0,regular
C1,C10,C3,C38,A1,B2,105964.68,0.0,regular
C6,C65,C1,C18,A2,B1,839940.99,144115.69,regular
C5,C57,C1,C16,A3,B1,299680.33,43975.57,regular
C1,C13,C2,C20,A1,B3,2056600.79,0.0,regular
C2,C24,C5,C52,A1,B1,2241703.56,996495.0,regular
C1,C17,C5,C57,A1,B1,721881.72,0.0,regular
C1,C11,C1,C16,A1,B1,966727.84,0.0,regular
C1,C18,C9,C91,A1,B1,312171.63,0.0,regular
C1,C19,C8,C86,A1,B3,1666505.24,0.0,regular
C1,C16,C4,C49,A1,B3,362236.27,0.0,regular
C1,C19,C1,C16,A1,B1,418283.7,24012.0,regular
C8,C83,C1,C15,A1,B1,418906.5,41564.0,regular
C9,C97,C1,C12,A2,B1,277294.96,0.0,regular
C9,C93,C6,C68,A2,B2,774052.58,0.0,regular
C1,C14,C1,C10,A1,B1,505591.05,49737.0,regular
C2,C21,C2,C21,A1,B3,166705.21,73962.0,regular
C3,C38,C1,C10,A3,B1,1002962.89,0.0,regular
C1,C14,C1,C12,A1,B1,227357.53,29211.0,regular
C1,C15,C5,C57,A1,B1,966998.42,0.0,regular
C4,C44,C1,C16,A2,B1,637452.58,0.0,regular
C1,C14,C2,C26,A1,B3,2273449.66,43498.0,regular
C1,C19,C1,C19,A1,B1,1247705.53,0.0,regular
C3,C32,C6,C63,A3,B2,496615.01,0.0,regular
C4,C48,C1,C18,A2,B1,2733267.67,0.0,regular
C1,C15,C7,C75,A1,B2,170320.22,0.0,regular
C1,C16,C7,C70,A1,B2,778561.82,51866.0,regular
C1,C10,C4,C41,A1,B3,624971.39,30866.0,regular
C3,C33,C1,C16,A3,B1,271140.91,0.0,regular
C1,C19,C1,C16,A1,B1,317239.36,0.0,regular
C1,C18,C2,C21,A1,B3,706375.32,0.0,regular
C4,C44,C7,C77,A2,B2,386129.86,16706.0,regular
C8,C82,C5,C50,A1,B1,113549.53,0.0,regular
C1,C15,C4,C48,A1,B3,2303880.66,0.0,regular
C9,C98,C1,C12,A2,B1,1153851.61,59949.0,regular
C1,C14,C6,C65,A1,B2,1023546.66,0.0,regular
C5,C57,C1,C16,A3,B1,1545790.84,66755.39,regular
C5,C53,C1,C12,A3,B1,468969.01,40.0,regular
C8,C81,C1,C15,A1,B1,139965.55,0.0,regular
C1,C15,C1,C14,A1,B1,625935.17,30224.0,regular
C5,C52,C6,C64,A3,B2,382525.72,50162.0,regular
C2,C29,C2,C20,A1,B3,799372.98,0.0,regular
C1,C13,C2,C20,A1,B3,5848085.66,20636.0,regular
C1,C12,C1,C18,A1,B1,436596.49,83968.0,regular
C8,C89,C1,C15,A1,B1,695092.13,244.0,regular
C1,C18,C7,C78,A1,B2,258683.68,67444.0,regular
C1,C15,C1,C14,A1,B1,393238.72,14763.0,regular
C7,C71,C4,C42,A3,B3,1232393.84,145434.61,regular
C1,C10,C1,C10,A1,B1,725426.08,40934.0,regular
C3,C34,C6,C62,A3,B2,483693.89,239906.34,regular
C1,C10,C4,C41,A1,B3,511872.02,79102.78,regular
C1,C10,C2,C24,A1,B3,10000000.0,19335.0,regular
C5,C58,C5,C51,A3,B1,96723.16,0.0,regular
C5,C50,C6,C61,A3,B2,522498.58,0.0,regular
C1,C15,C2,C25,A1,B3,1306198.34,0.0,regular
C1,C14,C1,C12,A1,B1,5471021.62,0.0,regular
C5,C55,C1,C17,A3,B1,287523.83,77730.0,regular
C2,C27,C1,C19,A1,B1,2609276.03,0.0,regular
C1,C11,C6,C69,A1,B2,1521151.63,11139.0,regular
C1,C15,C2,C21,A1,B3,414360.91,0.0,regular
C9,C97,C1,C17,A2,B1,576838.93,0.0,regular
C1,C17,C1,C16,A1,B1,143670.89,64384.0,regular
C1,C19,C6,C66,A1,B2,449130.83,0.0,regular
C6,C61,C2,C26,A2,B3,2561156.03,87919.0,regular
C2,C26,C2,C20,A1,B3,1208695.98,51470.0,regular
C1,C16,C5,C58,A1,B1,6329.87,5268.0,regular
C1,C12,C2,C22,A1,B3,177217.22,49673.0,regular
C1,C13,C1,C14,A1,B1,182937.51,506809.0,regular
C3,C34,C1,C12,A3,B1,582302.51,0.0,regular
C1,C16,C1,C13,A1,B1,1708270.0,0.0,regular
C8,C89,C9,C98,A1,B1,1532411.23,0.0,regular
C1,C14,C1,C12,A1,B1,1305383.28,0.0,regular
C5,C55,C9,C91,A3,B1,750902.15,135727.0,regular
C1,C18,C1,C18,A1,B1,738930.86,0.0,regular
C1,C19,C9,C91,A1,B1,3194013.36,0.0,regular
C1,C10,C1,C15,A1,B1,4756.7,0.0,regular
C2,C20,C1,C19,A1,B1,462635.53,6026.0,regular
C9,C98,C1,C10,A2,B1,29375.71,0.0,regular
C1,C17,C1,C11,A1,B1,331554.76,0.0,regular
C1,C16,C5,C53,A1,B1,138212.96,46442.0,regular
C1,C12,C1,C17,A1,B1,403955.12,19965.0,regular
C2,C20,C4,C46,A1,B3,278979.65,12007.24,regular
C1,C14,C5,C55,A1,B1,805179.31,0.0,regular
C6,C60,C3,C39,A2,B2,1201443.57,14360.0,regular
C1,C10,C1,C14,A1,B1,2359889.69,0.0,regular
C9,C97,C1,C12,A2,B1,315945.83,64326.84,regular
C1,C12,C1,C12,A1,B1,334657.87,23755.0,regular
C1,C11,C5,C59,A1,B1,290805.0,0.0,regular
C4,C40,C1,C15,A2,B1,1081713.93,243651.69,regular
C1,C15,C7,C79,A1,B2,182930.61,30804.0,regular
C1,C18,C7,C75,A1,B2,947008.55,15638.0,regular
C3,C33,C1,C19,A3,B1,1276376.48,14856.0,regular
C6,C66,C1,C16,A2,B1,21064.97,0.0,regular
C8,C88,C8,C85,A1,B3,729081.14,0.0,regular
C5,C54,C1,C15,A3,B1,396070.81,14430.0,regular
C5,C58,C3,C30,A3,B2,358221.86,0.0,regular
C4,C43,C1,C19,A2,B1,348075.6,42292.0,regular
C6,C65,C5,C55,A2,B1,1455588.65,0.0,regular
C1,C13,C1,C10,A1,B1,59606.22,0.0,regular
C1,C19,C1,C10,A1,B1,839099.86,0.0,regular
C9,C95,C6,C69,A2,B2,459066.67,10946.0,regular
C1,C14,C1,C17,A1,B1,68321.13,0.0,regular
C2,C21,C4,C49,A1,B3,383810.66,214.0,regular
C1,C17,C1,C16,A1,B1,742801.81,0.0,regular
C9,C99,C7,C78,A2,B2,489990.65,0.0,regular
C6,C64,C1,C12,A2,B1,396291.74,21237.0,regular
C6,C64,C1,C17,A2,B1,807919.72,0.0,regular
C2,C20,C1,C19,A1,B1,439488.34,24231.0,regular
C5,C52,C9,C92,A3,B1,68463.45,0.0,regular
C1,C18,C1,C12,A1,B1,983450.52,470968.0,regular
C1,C14,C2,C25,A1,B3,912476.28,186243.0,regular
C6,C63,C3,C36,A2,B2,126589.14,912.0,regular
C1,C10,C4,C40,A1,B3,794509.14,0.0,regular
C1,C16,C2,C20,A1,B3,472442.75,2708.0,regular
C1,C16,C8,C83,A1,B3,987511.1,45079.42,regular
C4,C42,C8,C80,A2,B3,1846024.05,34070.0,regular
C1,C14,C1,C15,A1,B1,10000000.0,6529.0,regular
C1,C18,C4,C40,A1,B3,748881.18,0.0,regular
C5,C56,C1,C18,A3,B1,272287.09,29930.0,regular
C1,C15,C1,C17,A1,B1,4687050.08,233424.21,regular
C1,C16,C2,C26,A1,B3,855293.75,0.0,regular
C1,C18,C2,C25,A1,B3,461535.81,0.0,regular
C1,C19,C3,C32,A1,B2,3477405.11,36967.0,regular
C2,C22,C2,C20,A1,B3,430440.11,2432.0,regular
C3,C33,C7,C76,A3,B2,38713.16,0.0,regular
C1,C18,C1,C17,A1,B1,381766.63,3342.0,regular
C6,C64,C1,C17,A2,B1,333209.33,43667.0,regular
C6,C68,C1,C13,A2,B1,181416.96,0.0,regular
C5,C55,C1,C15,A3,B1,360946.22,0.0,regular
C1,C19,C6,C63,A1,B2,2553499.12,706503.0,regular
C7,C77,C2,C21,A3,B3,2067024.55,252443.0,regular
C1,C13,C7,C76,A1,B2,143736.12,25364.2,regular
C2,C20,C1,C11,A1,B1,631260.99,13532.0,regular
C4,C45,C3,C32,A2,B2,58614.76,1008.0,regular
C2,C27,C7,C77,A1,B2,636305.26,0.0,regular
C2,C20,C1,C14,A1,B1,1509628.51,0.0,regular
C6,C69,C4,C45,A2,B3,502468.61,0.0,regular
C7,C71,C1,C16,A3,B1,74871.73,103300.0,regular
C3,C35,C8,C86,A3,B3,414036.33,0.0,regular
C1,C13,C5,C59,A1,B1,387729.47,27931.0,regular
C1,C10,C1,C14,A1,B1,332850.62,0.0,regular
C1,C16,C1,C12,A1,B1,325185.0,0.0,regular
C1,C16,C1,C17,A1,B1,1697015.34,21112.0,regular
C1,C10,C1,C13,A1,B1,146281.35,80730.0,regular
C2,C20,C5,C56,A1,B1,155837.34,0.0,regular
C2,C21,C1,C15,A1,B1,1014104.04,0.0,regular
C9,C90,C6,C66,A2,B2,1351793.48,30768.0,regular
C1,C17,C1,C16,A1,B1,335061.46,619.0,regular
C5,C57,C5,C56,A3,B1,2198458.85,0.0,regular
C7,C74,C2,C20,A3,B3,7906.44,197123.11,regular
C2,C20,C1,C17,A1,B1,77677.83,11953.0,regular
C1,C13,C1,C10,A1,B1,680204.18,20311.0,regular
C1,C19,C1,C13,A1,B1,401924.82,0.0,regular
C1,C12,C1,C12,A1,B1,1004807.3,0.0,regular
C1,C13,C1,C16,A1,B1,386311.43,0.0,regular
C9,C95,C1,C11,A2,B1,1300545.91,80.0,regular
C7,C70,C1,C17,A3,B1,289956.69,2080.0,regular
C1,C16,C9,C95,A1,B1,76172.9,0.0,regular
C1,C18,C2,C20,A1,B3,1563297.01,0.0,regular
C3,C32,C9,C95,A3,B1,675214.67,8292.0,regular
C1,C11,C1,C13,A1,B1,541781.04,282351.0,regular
C1,C11,C1,C30,A1,B1,910645.9651139999,54452.8097799,local
C6,C66,C2,C21,A2,B3,841465.91,0.0,regular
C1,C12,C1,C13,A1,B1,1481470.27,0.0,regular
C1,C15,C1,C13,A1,B1,382931.67,4795.23,regular
C5,C56,C4,C42,A3,B3,352817.92,31642.0,regular
C1,C14,C4,C42,A1,B3,483445.13,0.0,regular
C4,C46,C2,C21,A2,B3,674738.74,0.0,regular
C1,C15,C1,C19,A1,B1,876567.8,9052.0,regular
C1,C16,C1,C19,A1,B1,489303.98,20364.0,regular
C1,C19,C9,C97,A1,B1,318246.92,0.0,regular
C3,C36,C6,C66,A3,B2,205676.48,31666.0,regular
C1,C11,C7,C72,A1,B2,144258.6,0.0,regular
C6,C68,C3,C38,A2,B2,1362330.8,0.0,regular
C2,C21,C1,C19,A1,B1,184235.48,55302.0,regular
C7,C73,C1,C11,A3,B1,725598.21,297720.0,regular
C1,C17,C1,C13,A1,B1,993700.81,15357.0,regular
C4,C45,C3,C35,A2,B2,52401.08,0.0,regular
C1,C10,C8,C83,A1,B3,326068.42,75873.0,regular
C1,C15,C1,C10,A1,B1,175967.6,69991.0,regular
C9,C91,C1,C16,A2,B1,1153133.21,21532.0,regular
C2,C20,C1,C19,A1,B1,407827.64,0.0,regular
C1,C11,C9,C95,A1,B1,1863460.36,0.0,regular
C1,C11,C1,C10,A1,B1,2296234.53,20853.0,regular
C1,C14,C7,C70,A1,B2,913685.44,20787.0,regular
C1,C17,C2,C27,A1,B3,850651.59,0.0,regular
C1,C13,C1,C15,A1,B1,499968.62,0.0,regular
C1,C15,C1,C14,A1,B1,506690.29,54342.0,regular
C5,C51,C6,C68,A3,B2,324528.02,0.0,regular
C9,C98,C1,C18,A2,B1,359146.61,0.0,regular
C1,C18,C1,C18,A1,B1,96264.89,99417.0,regular
C5,C50,C1,C13,A3,B1,256252.18,310421.0,regular
C2,C20,C7,C71,A1,B2,109215.76,64363.0,regular
C1,C15,C1,C16,A1,B1,597005.39,0.0,regular
C3,C36,C1,C18,A3,B1,307326.94,0.0,regular
C7,C71,C1,C12,A3,B1,1763091.21,0.0,regular
C1,C19,C2,C21,A1,B3,1136139.74,0.0,regular
C5,C55,C2,C20,A3,B3,144078.58,0.0,regular
C6,C65,C1,C10,A2,B1,423000.8,0.0,regular
C1,C12,C2,C22,A1,B3,647397.58,195785.2,regular
C1,C18,C7,C70,A1,B2,85952.32,12906.39,regular
C7,C78,C1,C12,A3,B1,1144405.58,0.0,regular
C1,C18,C5,C50,A1,B1,34117.95,0.0,regular
C1,C18,C1,C19,A1,B1,51043.16,702.0,regular
C1,C11,C9,C98,A1,B1,1049116.33,0.0,regular
C1,C17,C5,C51,A1,B1,3403567.62,0.0,regular
C1,C10,C1,C12,A1,B1,866800.08,0.0,regular
C7,C77,C1,C19,A3,B1,185689.4,0.0,regular
C9,C99,C7,C74,A2,B2,414818.48,0.0,regular
C1,C18,C9,C93,A1,B1,152251.06,0.0,regular
C2,C20,C1,C10,A1,B1,87401.21,75487.0,regular
C2,C20,C8,C85,A1,B3,413742.14,1014.0,regular
C3,C31,C7,C73,A3,B2,1578321.53,0.0,regular
C7,C76,C1,C11,A3,B1,180551.64,13869.0,regular
C9,C96,C6,C62,A2,B2,7976399.79,0.0,regular
C1,C16,C7,C70,A1,B2,305224.27,0.0,regular
C2,C26,C1,C19,A1,B1,611941.98,0.0,regular
C7,C71,C3,C32,A3,B2,172707.7,135356.0,regular
C5,C53,C4,C47,A3,B3,379720.09,303437.0,regular
C1,C18,C1,C19,A1,B1,19989.52,60333.0,regular
C1,C16,C1,C12,A1,B1,1022711.65,0.0,regular
C1,C10,C1,C13,A1,B1,1045137.62,42684.0,regular
