WAERS,BUKRS,KTOSL,BELNR,BSCHL,HKONT,DMBTR,WRBTR,label
C1,C17,C1,C17,A1,B1,245970.86,245970.86,regular
C1,C12,C7,C71,A1,B2,416425.67,0.0,regular
C7,C77,C1,C18,A3,B1,1542650.35,88940.0,regular
C1,C17,C5,C59,A1,B1,1535139.7,0.0,regular
C1,C13,C1,C12,A1,B1,2094586.73,0.0,regular
C1,C19,C7,C72,A1,B2,1097574.59,19010.0,regular
C1,C19,C1,C15,A1,B1,467655.84,0.0,regular
C8,C83,C3,C30,A1,B2,647076.24,4015.0,regular
C1,C18,C3,C35,A1,B2,487574.63,20205.0,regular
C7,C74,C1,C10,A3,B1,529911.33,0.0,regular
C1,C12,C1,C12,A1,B1,105094.29,0.0,regular
C1,C16,C1,C19,A1,B1,27959.98,0.0,regular
C5,C52,C1,C13,A3,B1,1769443.64,0.0,regular
C1,C17,C8,C85,A1,B3,462067.25,0.0,regular
C1,C16,C1,C15,A1,B1,180364.9,1006.0,regular
C1,C16,C1,C13,A1,B1,571352.58,0.0,regular
C2,C26,C3,C35,A1,B2,2773207.99,42450.0,regular
C9,C94,C1,C18,A2,B1,992177.56,5261.0,regular
C1,C18,C6,C61,A1,B2,629529.3,187420.0,regular
C1,C13,C2,C21,A1,B3,532254.74,0.0,regular
C1,C18,C5,C59,A1,B1,2180083.71,0.0,regular
C1,C16,C1,C13,A1,B1,65198.91,1962.0,regular
C3,C32,C1,C11,A3,B1,397711.25,0.0,regular
C6,C69,C1,C12,A2,B1,10000000.0,112657.0,regular
C1,C16,C1,C18,A1,B1,331935.46,278045.0,regular
C1,C10,C1,C11,A1,B1,653030.5,0.0,regular
C5,C59,C7,C70,A3,B2,2860051.36,360.0,regular
C7,C73,C1,C14,A3,B1,276751.05,20624.0,regular
C3,C36,C4,C47,A3,B3,1377888.05,37208.0,regular
C4,C40,C2,C20,A2,B3,153753.93,6138.0,regular
C1,C18,C1,C16,A1,B1,896257.61,0.0,regular
C1,C10,C1,C11,A1,B1,281790.65,145322.71,regular
C1,C17,C1,C10,A1,B1,371436.35,0.0,regular
C1,C17,C4,C40,A1,B3,489660.75,0.0,regular
C1,C17,C1,C19,A1,B1,55377.72,0.0,regular
C1,C17,C2,C20,A1,B3,256941.58,0.0,regular
C6,C62,C5,C57,A2,B1,882054.55,0.0,regular
C1,C19,C9,C97,A1,B1,1036807.85,105727.0,regular
C6,C66,C1,C15,A2,B1,243624.38,0.0,regular
C1,C10,C1,C16,A1,B1,765766.55,137808.35,regular
C1,C12,C3,C32,A1,B2,1225391.23,42511.0,regular
C3,C36,C6,C69,A3,B2,255778.8,0.0,regular
C1,C18,C1,C15,A1,B1,785862.26,92177.0,regular
C3,C36,C5,C55,A3,B1,325109.17,0.0,regular
C2,C20,C6,C64,A1,B2,42757.88,0.0,regular
C1,C12,C5,C50,A1,B1,121368.72,0.0,regular
C8,C82,C1,C17,A1,B1,150869.28,91648.07,regular
C1,C15,C9,C97,A1,B1,626777.96,0.0,regular
C1,C17,C8,C82,A1,B3,841758.5,97939.0,regular
C1,C16,C7,C78,A1,B2,609047.0,0.0,regular
C1,C16,C1,C15,A1,B1,852343.62,20201.0,regular
C6,C69,C2,C21,A2,B3,761116.3,0.0,regular
C4,C43,C2,C21,A2,B3,279451.59,74970.06,regular
C7,C73,C1,C13,A3,B1,258358.57,176682.0,regular
C5,C51,C1,C13,A3,B1,1237434.97,21200.68,regular
C9,C93,C9,C95,A2,B1,181289.57,0.0,regular
C9,C93,C1,C19,A2,B1,387567.74,0.0,regular
C9,C97,C6,C63,A2,B2,376831.22,16595.0,regular
C7,C77,C2,C20,A3,B3,713496.21,18383.0,regular
C1,C15,C7,C71,A1,B2,525892.05,11419.0,regular
C1,C12,C1,C15,A1,B1,289450.28,0.0,regular
C1,C15,C1,C17,A1,B1,4616202.08,0.0,regular
C7,C74,C1,C19,A3,B1,127845.96,0.0,regular
C1,C15,C2,C20,A1,B3,422582.86,0.0,regular
C1,C16,C1,C15,A1,B1,203911.25,71199.0,regular
C1,C13,C1,C18,A1,B1,183937.16,0.0,regular
C6,C62,C4,C47,A2,B3,1099933.11,0.0,regular
C1,C17,C3,C38,A1,B2,303250.39,9611.0,regular
C1,C13,C2,C23,A1,B3,2314020.95,0.0,regular
C1,C19,C1,C19,A1,B1,257702.88,50707.0,regular
C2,C21,C1,C15,A1,B1,125503.85,6652.0,regular
C1,C19,C1,C13,A1,B1,10000000.0,19714.0,regular
C1,C12,C1,C13,A1,B1,1936262.4,104259.0,regular
C1,C13,C4,C47,A1,B3,385959.92,0.0,regular
C2,C20,C8,C87,A1,B3,2061606.94,6021.0,regular
C1,C12,C3,C37,A1,B2,121589.05,0.0,regular
C1,C13,C1,C19,A1,B1,546685.04,0.0,regular
C3,C35,C7,C72,A3,B2,279574.61,0.0,regular
C4,C43,C1,C12,A2,B1,425310.1,0.0,regular
C5,C57,C1,C13,A3,B1,1297937.39,0.0,regular
C1,C17,C1,C13,A1,B1,873305.48,29506.0,regular
C1,C14,C1,C17,A1,B1,258606.02,963003.0,regular
C1,C13,C8,C89,A1,B3,143418.47,0.0,regular
C6,C64,C1,C10,A2,B1,140453.81,0.0,regular
C1,C15,C1,C13,A1,B1,372493.0,24269.0,regular
C7,C73,C1,C13,A3,B1,509054.42,0.0,regular
C2,C20,C1,C16,A1,B1,316304.17,1512.0,regular
C2,C24,C1,C12,A1,B1,1473923.27,0.0,regular
C6,C67,C1,C11,A2,B1,587755.68,562.0,regular
C1,C18,C1,C10,A1,B1,798877.47,0.0,regular
C2,C20,C9,C98,A1,B1,1685784.02,0.0,regular
C5,C54,C7,C77,A3,B2,122540.77,67712.56,regular
C1,C19,C6,C64,A1,B2,10000000.0,0.0,regular
C1,C11,C1,C11,A1,B1,274415.98,0.0,regular
C2,C21,C1,C14,A1,B1,310955.98,0.0,regular
C4,C45,C7,C78,A2,B2,184045.71,0.0,regular
C1,C14,C2,C21,A1,B3,539284.33,110.0,regular
C1,C16,C1,C12,A1,B1,68148.78,40649.0,regular
C1,C15,C2,C26,A1,B3,763399.94,0.0,regular
C4,C48,C1,C11,A2,B1,91498.47,36799.64,regular
C9,C93,C9,C90,A2,B1,14391340.97,0.0,regular
C1,C19,C9,C99,A1,B1,275024.44,0.0,regular
C1,C19,C4,C47,A1,B3,170385.39,0.0,regular
C9,C92,C1,C11,A2,B1,1249087.54,20234.0,regular
C1,C19,C1,C10,A1,B1,567977.79,20183.0,regular
C6,C62,C2,C21,A2,B3,233072.21,0.0,regular
C8,C88,C2,C21,A1,B3,1373943.0,20753.0,regular
C1,C14,C3,C37,A1,B2,13075.13,0.0,regular
C5,C52,C9,C99,A3,B1,28047.01,0.0,regular
C1,C14,C1,C19,A1,B1,291324.54,800239.0,regular
C7,C74,C1,C17,A3,B1,253793.28,0.0,regular
C1,C19,C1,C18,A1,B1,271114.83,0.0,regular
C1,C17,C5,C51,A1,B1,141932.3,0.0,regular
C2,C20,C4,C44,A1,B3,298349.7,0.0,regular
C1,C17,C3,C35,A1,B2,1478569.52,104427.0,regular
C1,C16,C7,C75,A1,B2,642616.83,0.0,regular
C8,C87,C1,C16,A1,B1,45197.25,49989.0,regular
C1,C11,C1,C18,A1,B1,20896.4,2693.0,regular
C1,C16,C9,C94,A1,B1,632289.92,0.0,regular
C1,C19,C1,C14,A1,B1,299265.11,0.0,regular
C8,C80,C1,C10,A1,B1,1048399.66,0.0,regular
C1,C19,C8,C85,A1,B3,121016.98,205136.0,regular
C7,C74,C2,C20,A3,B3,932510.66,0.0,regular
C1,C10,C1,C13,A1,B1,495351.71,0.0,regular
C5,C53,C1,C19,A3,B1,33782.98,0.0,regular
C4,C47,C1,C11,A2,B1,369696.7,0.0,regular
C6,C65,C1,C14,A2,B1,770314.62,0.0,regular
C1,C16,C1,C10,A1,B1,186781.77,0.0,regular
C5,C56,C1,C14,A3,B1,147682.35,0.0,regular
C4,C43,C1,C14,A2,B1,438418.67,86316.52,regular
C1,C10,C9,C93,A1,B1,2502290.87,59130.0,regular
C1,C17,C5,C53,A1,B1,1493690.21,0.0,regular
C8,C87,C2,C20,A1,B3,4242558.59,116211.0,regular
C1,C19,C1,C10,A1,B1,517635.46,0.0,regular
C7,C75,C1,C16,A3,B1,413716.94,0.0,regular
C8,C83,C1,C15,A1,B1,1788891.02,0.0,regular
C1,C14,C1,C15,A1,B1,103070.43,1240.0,regular
C5,C59,C8,C82,A3,B3,1004062.25,0.0,regular
C3,C36,C1,C19,A3,B1,413312.26,0.0,regular
C1,C11,C1,C19,A1,B1,275565.06,21625.0,regular
C2,C23,C1,C13,A1,B1,143982.96,0.0,regular
C2,C25,C8,C84,A1,B3,673925.67,0.0,regular
C1,C13,C1,C11,A1,B1,199582.55,0.0,regular
C1,C10,C1,C13,A1,B1,748484.37,0.0,regular
C9,C94,C1,C16,A2,B1,88147.7,0.0,regular
C7,C76,C2,C20,A3,B3,10194.76,0.0,regular
C7,C71,C1,C19,A3,B1,245767.04,0.0,regular
C1,C18,C1,C18,A1,B1,257010.32,0.0,regular
C1,C14,C1,C13,A1,B1,1232637.72,5030.0,regular
C1,C18,C1,C17,A1,B1,111618.02,0.0,regular
C1,C19,C7,C72,A1,B2,188720.65,0.0,regular
C1,C14,C2,C25,A1,B3,121317.18,353.0,regular
C3,C37,C7,C78,A3,B2,795710.95,576611.84,regular
C4,C49,C1,C10,A2,B1,476716.04,0.0,regular
C1,C10,C9,C96,A1,B1,2686603.85,42701.0,regular
C1,C16,C7,C74,A1,B2,978065.35,0.0,regular
C9,C98,C1,C17,A2,B1,340387.5,0.0,regular
C6,C61,C1,C15,A2,B1,519758.8,25655.0,regular
C8,C84,C1,C18,A1,B1,131904.96,153468.0,regular
C5,C51,C1,C16,A3,B1,176617.13,51543.0,regular
C1,C14,C1,C17,A1,B1,90700.46,0.0,regular
C1,C11,C1,C15,A1,B1,3146643.38,1135.0,regular
C1,C15,C1,C16,A1,B1,1981329.16,65631.0,regular
C4,C46,C2,C20,A2,B3,287267.87,0.0,regular
C8,C87,C8,C86,A1,B3,100076.97,403913.22,regular
C3,C38,C2,C21,A3,B3,580905.84,12837.0,regular
C1,C10,C1,C11,A1,B1,1631256.21,295033.74,regular
C1,C11,C6,C64,A1,B2,85444.42,521.0,regular
C1,C14,C8,C82,A1,B3,358549.86,2076.0,regular
C1,C12,C1,C17,A1,B1,65993.58,0.0,regular
C1,C10,C3,C38,A1,B2,1137097.97,0.0,regular
C6,C68,C8,C89,A2,B3,83908.57,207998.85,regular
C1,C10,C3,C38,A1,B2,274762.26,0.0,regular
C2,C28,C6,C65,A1,B2,86596.67,0.0,regular
C1,C18,C9,C98,A1,B1,3919207.18,18034.0,regular
C1,C18,C1,C10,A1,B1,87797.83,0.0,regular
C4,C46,C2,C24,A2,B3,596244.18,796.84,regular
C1,C18,C2,C27,A1,B3,616978.97,28542.44,regular
C1,C17,C1,C15,A1,B1,750034.17,59538.0,regular
C8,C87,C1,C15,A1,B1,398319.41,33859.15,regular
C2,C26,C2,C20,A1,B3,104242.01,0.0,regular
C1,C11,C1,C12,A1,B1,1323118.97,24719.0,regular
C2,C20,C1,C13,A1,B1,147151.72,10831.0,regular
C1,C12,C1,C13,A1,B1,2543800.73,0.0,regular
C9,C96,C5,C50,A2,B1,4544754.18,0.0,regular
C5,C57,C1,C11,A3,B1,1729559.25,11254.0,regular
C7,C73,C2,C20,A3,B3,1173097.67,624.0,regular
C8,C87,C1,C14,A1,B1,237844.76,0.0,regular
C1,C11,C1,C11,A1,B1,2420110.97,138694.0,regular
C8,C89,C1,C11,A1,B1,55450.88,0.0,regular
C1,C13,C7,C79,A1,B2,87901.51,0.0,regular
C1,C17,C1,C12,A1,B1,79160.42,0.0,regular
C9,C90,C1,C18,A2,B1,867376.34,23646.0,regular
C7,C72,C1,C10,A3,B1,490972.76,335815.0,regular
C8,C83,C1,C16,A1,B1,2371623.65,0.0,regular
C2,C22,C1,C19,A1,B1,1360088.81,0.0,regular
C1,C10,C7,C73,A1,B2,219728.19,39991.0,regular
C1,C19,C5,C54,A1,B1,1016745.89,0.0,regular
C1,C15,C3,C32,A1,B2,940920.54,0.0,regular
C1,C14,C6,C63,A1,B2,391855.32,59941.0,regular
C1,C19,C2,C26,A1,B3,870911.1,0.0,regular
C4,C40,C7,C78,A2,B2,473335.06,0.0,regular
C8,C81,C1,C16,A1,B1,539656.0,0.0,regular
C4,C49,C3,C39,A2,B2,702844.14,0.0,regular
C1,C17,C2,C24,A1,B3,506687.12,0.0,regular
C3,C39,C4,C45,A3,B3,2978050.38,0.0,regular
C1,C17,C1,C16,A1,B1,1644844.52,42951.0,regular
C1,C14,C3,C31,A1,B2,128220.04,0.0,regular
C1,C17,C7,C71,A1,B2,1000827.21,0.0,regular
C1,C10,C1,C12,A1,B1,539601.14,51302.2,regular
C2,C26,C1,C15,A1,B1,599765.94,0.0,regular
C1,C12,C1,C12,A1,B1,186859.67,0.0,regular
C1,C14,C2,C20,A1,B3,1380827.74,25163.0,regular
C1,C11,C2,C20,A1,B3,354163.53,24680.0,regular
C1,C12,C3,C30,A1,B2,300564.75,0.0,regular
C1,C15,C1,C12,A1,B1,62574.84,0.0,regular
C7,C78,C9,C92,A3,B1,99008.41,0.0,regular
C2,C26,C2,C20,A1,B3,10000000.0,0.0,regular
C6,C68,C1,C11,A2,B1,1794706.83,5023.0,regular
C7,C75,C1,C13,A3,B1,313022.51,432.0,regular
C1,C13,C1,C17,A1,B1,567491.48,41735.0,regular
C1,C12,C1,C16,A1,B1,208100.14,4556.0,regular
C3,C35,C1,C14,A3,B1,162302.81,0.0,regular
C8,C88,C9,C90,A1,B1,109284.79,0.0,regular
C2,C20,C1,C15,A1,B1,359789.15,0.0,regular
C1,C18,C1,C12,A1,B1,290220.39,70780.0,regular
C2,C21,C1,C12,A1,B1,5309776.97,0.0,regular
C2,C20,C1,C11,A1,B1,262494.64,19986.0,regular
C1,C18,C1,C13,A1,B1,1046494.35,0.0,regular
C1,C18,C1,C13,A1,B1,2212214.36,0.0,regular
C1,C10,C1,C19,A1,B1,1598055.45,0.0,regular
C1,C11,C4,C42,A1,B3,309746.69,0.0,regular
C1,C14,C2,C24,A1,B3,462070.98,0.0,regular
C1,C15,C1,C14,A1,B1,1347993.09,6324.0,regular
C1,C12,C1,C16,A1,B1,2739.97,51730.0,regular
C1,C16,C9,C98,A1,B1,1669954.31,59986.9,regular
C5,C57,C1,C16,A3,B1,526947.37,0.0,regular
C6,C65,C1,C10,A2,B1,587590.03,0.0,regular
C1,C18,C4,C45,A1,B3,568571.4,8709.0,regular
C6,C64,C1,C18,A2,B1,418294.45,39936.0,regular
C1,C14,C1,C16,A1,B1,1493375.69,0.0,regular
C2,C20,C1,C19,A1,B1,5532.25,0.0,regular
C2,C20,C1,C19,A1,B1,908834.46,0.0,regular
C5,C52,C1,C11,A3,B1,114720.99,0.0,regular
C6,C66,C1,C17,A2,B1,338653.71,41948.0,regular
C1,C15,C3,C37,A1,B2,1075084.47,552336.95,regular
C8,C87,C1,C15,A1,B1,2076425.39,221631.0,regular
C1,C19,C1,C15,A1,B1,263658.48,0.0,regular
C1,C14,C2,C20,A1,B3,1253899.36,0.0,regular
C2,C23,C6,C63,A1,B2,301832.71,0.0,regular
C1,C13,C1,C15,A1,B1,364244.6,0.0,regular
C4,C47,C1,C12,A2,B1,753962.45,0.0,regular
C1,C10,C1,C12,A1,B1,489191.44,0.0,regular
C1,C10,C6,C60,A1,B2,712682.5,0.0,regular
C1,C17,C7,C72,A1,B2,326921.74,0.0,regular
C1,C18,C2,C20,A1,B3,631903.18,11416.0,regular
C9,C92,C8,C87,A2,B3,557495.39,481770.0,regular
C9,C99,C8,C83,A2,B3,1212212.04,0.0,regular
C2,C21,C5,C51,A1,B1,378502.92,0.0,regular
C1,C16,C1,C11,A1,B1,140366.27,47405.61,regular
C1,C13,C2,C21,A1,B3,500798.46,2822.0,regular
C1,C17,C3,C38,A1,B2,298996.79,72283.0,regular
C4,C46,C1,C19,A2,B1,233950.21,0.0,regular
C1,C12,C1,C14,A1,B1,1620051.47,0.0,regular
C6,C60,C1,C15,A2,B1,177997.53,0.0,regular
C1,C15,C1,C10,A1,B1,1204730.25,0.0,regular
C1,C10,C6,C60,A1,B2,133735.69,0.0,regular
C5,C57,C2,C24,A3,B3,204789.94,304546.0,regular
C9,C91,C1,C14,A2,B1,1374740.71,0.0,regular
C8,C81,C2,C20,A1,B3,98657.4,0.0,regular
C1,C10,C1,C19,A1,B1,229948.73,0.0,regular
C1,C19,C2,C24,A1,B3,1754334.81,0.0,regular
C1,C13,C5,C59,A1,B1,248380.02,0.0,regular
C2,C20,C6,C65,A1,B2,49095.53,103194.0,regular
C1,C16,C1,C19,A1,B1,786194.58,1561.0,regular
C1,C16,C6,C60,A1,B2,154348.09,0.0,regular
C1,C14,C1,C15,A1,B1,66501.49,0.0,regular
C1,C13,C1,C12,A1,B1,660579.42,0.0,regular
C1,C16,C1,C16,A1,B1,821339.86,24693.0,regular
C1,C14,C2,C20,A1,B3,448569.14,0.0,regular
C9,C90,C2,C21,A2,B3,3477478.64,0.0,regular
C6,C60,C1,C18,A2,B1,645233.21,0.0,regular
C7,C73,C1,C17,A3,B1,821910.15,0.0,regular
C6,C68,C1,C18,A2,B1,53931.14,42072.0,regular
C1,C19,C1,C18,A1,B1,825164.43,0.0,regular
C2,C25,C1,C18,A1,B1,490231.66,0.0,regular
C1,C15,C8,C82,A1,B3,1196532.48,0.0,regular
C1,C10,C2,C21,A1,B3,210884.07,0.0,regular
C2,C21,C6,C60,A1,B2,931087.93,0.0,regular
C1,C12,C8,C83,A1,B3,250819.52,20167.0,regular
C1,C13,C1,C10,A1,B1,477136.22,0.0,regular
C1,C11,C1,C18,A1,B1,153379.85,21248.0,regular
C1,C13,C2,C21,A1,B3,216623.9,75304.0,regular
C2,C20,C2,C20,A1,B3,719883.31,0.0,regular
C2,C28,C1,C14,A1,B1,637361.79,0.0,regular
C2,C29,C5,C53,A1,B1,832732.72,45986.0,regular
C1,C10,C1,C16,A1,B1,1770825.94,0.0,regular
C4,C47,C1,C13,A2,B1,629040.58,10188.0,regular
C1,C14,C2,C21,A1,B3,35693.39,587243.0,regular
C1,C12,C1,C16,A1,B1,373514.1,0.0,regular
C5,C55,C1,C13,A3,B1,116698.9,0.0,regular
C4,C47,C1,C12,A2,B1,187478.74,144636.05,regular
C1,C19,C6,C69,A1,B2,1015940.66,0.0,regular
C8,C86,C1,C18,A1,B1,1669978.31,0.0,regular
C9,C94,C4,C40,A2,B3,117300.15,0.0,regular
C1,C16,C1,C12,A1,B1,151000.24,0.0,regular
C2,C20,C1,C19,A1,B1,457365.97,11138.0,regular
C1,C17,C5,C56,A1,B1,673033.12,0.0,regular
C7,C70,C1,C12,A3,B1,792141.01,124703.0,regular
C1,C17,C6,C60,A1,B2,390243.44,0.0,regular
C1,C13,C7,C79,A1,B2,130619.31,39358.0,regular
C1,C18,C3,C30,A1,B2,639044.05,21901.0,regular
C2,C21,C7,C73,A1,B2,1574733.77,2039.0,regular
C7,C70,C4,C43,A3,B3,1132508.37,448964.93,regular
C1,C11,C1,C16,A1,B1,38818.04,247871.36,regular
C1,C19,C2,C20,A1,B3,227040.29,0.0,regular
C6,C65,C8,C81,A2,B3,1239209.43,795.0,regular
C7,C75,C1,C19,A3,B1,165332.77,11622.0,regular
C1,C18,C8,C82,A1,B3,1070926.48,0.0,regular
C1,C12,C6,C68,A1,B2,1452360.62,0.0,regular
C1,C14,C1,C10,A1,B1,521638.58,21063.0,regular
C1,C14,C9,C92,A1,B1,306003.89,17221.2,regular
C4,C43,C1,C16,A2,B1,1508470.87,52045.0,regular
C5,C51,C2,C20,A3,B3,3933000.19,0.0,regular
C1,C17,C4,C48,A1,B3,54878.7,0.0,regular
C6,C68,C1,C14,A2,B1,1033411.84,0.0,regular
C7,C76,C1,C15,A3,B1,806515.2,9023.0,regular
C4,C44,C1,C19,A2,B1,1850869.1,28450.0,regular
C1,C17,C1,C18,A1,B1,517681.68,20805.0,regular
C8,C81,C1,C15,A1,B1,640378.63,0.0,regular
C2,C21,C6,C62,A1,B2,3373.42,145.0,regular
C7,C73,C9,C90,A3,B1,4359014.49,0.0,regular
C1,C15,C1,C17,A1,B1,183364.31,48.0,regular
C1,C16,C8,C87,A1,B3,645647.81,0.0,regular
C6,C61,C1,C18,A2,B1,1130753.19,0.0,regular
C1,C19,C6,C64,A1,B2,160974.17,0.0,regular
C1,C19,C2,C21,A1,B3,4755420.4,0.0,regular
C4,C42,C7,C78,A2,B2,10000000.0,22430.0,regular
C3,C30,C7,C73,A3,B2,100686.95,22459.0,regular
C1,C13,C1,C12,A1,B1,676937.78,0.0,regular
C7,C79,C1,C12,A3,B1,38452.5,49568.0,regular
C1,C19,C2,C24,A1,B3,225450.02,21269.0,regular
C1,C19,C6,C68,A1,B2,356734.97,0.0,regular
C1,C10,C1,C13,A1,B1,1080355.16,100665.0,regular
C1,C16,C1,C19,A1,B1,109484.6,0.0,regular
C1,C11,C8,C84,A1,B3,675534.92,0.0,regular
C7,C73,C2,C29,A3,B3,80198.44,13721.0,regular
C9,C90,C1,C18,A2,B1,1570526.78,21475.0,regular
C2,C20,C4,C49,A1,B3,1169355.93,0.0,regular
C3,C34,C3,C36,A3,B2,495104.27,0.0,regular
C1,C15,C1,C17,A1,B1,948794.56,0.0,regular
C9,C94,C2,C21,A2,B3,73240.11,16522.0,regular
C2,C23,C5,C50,A1,B1,739764.93,64944.0,regular
C9,C97,C8,C89,A2,B3,41656.99,0.0,regular
C2,C21,C1,C16,A1,B1,628963.89,0.0,regular
C2,C21,C1,C19,A1,B1,681320.02,276066.06,regular
C3,C39,C1,C16,A3,B1,563290.07,61006.0,regular
C1,C13,C1,C13,A1,B1,12449.73,0.0,regular
C2,C20,C1,C13,A1,B1,129497.39,0.0,regular
C1,C18,C4,C41,A1,B3,459728.39,14745.0,regular
C2,C21,C1,C18,A1,B1,575890.17,21585.0,regular
C9,C92,C4,C46,A2,B3,2301931.6,41895.0,regular
C2,C25,C1,C12,A1,B1,334730.75,20565.0,regular
C2,C29,C1,C19,A1,B1,806388.18,0.0,regular
C1,C13,C1,C18,A1,B1,393891.5,13450.19,regular
C2,C28,C1,C12,A1,B1,568021.89,0.0,regular
C2,C25,C1,C13,A1,B1,120232.13,120232.13,regular
C1,C19,C1,C17,A1,B1,451827.07,41.0,regular
C9,C90,C4,C48,A2,B3,593530.35,0.0,regular
C1,C13,C1,C14,A1,B1,183597.49,0.0,regular
C1,C19,C1,C18,A1,B1,1476203.32,5593.0,regular
C1,C14,C7,C73,A1,B2,47743.67,0.0,regular
C1,C19,C1,C15,A1,B1,41355.26,0.0,regular
C1,C15,C1,C16,A1,B1,914626.92,0.0,regular
C2,C20,C1,C10,A1,B1,875017.12,0.0,regular
C1,C14,C2,C21,A1,B3,564099.4,0.0,regular
C7,C72,C2,C29,A3,B3,200487.78,0.0,regular
C1,C17,C1,C11,A1,B1,65091.66,41506.0,regular
C1,C18,C2,C20,A1,B3,193443.6,232195.0,regular
C7,C73,C8,C82,A3,B3,1728449.66,41818.0,regular
C1,C14,C1,C15,A1,B1,462900.63,0.0,regular
C1,C19,C3,C39,A1,B2,1238827.76,0.0,regular
C8,C86,C1,C11,A1,B1,467247.47,0.0,regular
C7,C70,C1,C15,A3,B1,747217.09,0.0,regular
C1,C17,C1,C12,A1,B1,1775715.6,0.0,regular
C1,C14,C6,C69,A1,B2,290869.4,49389.0,regular
C1,C14,C2,C21,A1,B3,281437.32,0.0,regular
C4,C48,C9,C90,A2,B1,92489.21,30681.0,regular
C1,C12,C1,C16,A1,B1,1606202.93,0.0,regular
C8,C82,C3,C39,A1,B2,1695797.24,273758.0,regular
C6,C61,C1,C14,A2,B1,249321.39,0.0,regular
C1,C19,C6,C63,A1,B2,79531.74,0.0,regular
C1,C10,C9,C93,A1,B1,667016.18,205970.0,regular
C4,C44,C1,C11,A2,B1,1322308.49,637.0,regular
C1,C15,C4,C45,A1,B3,395800.82,0.0,regular
C1,C19,C5,C59,A1,B1,1021261.72,90014.0,regular
C2,C28,C1,C19,A1,B1,832859.9,11328.0,regular
C8,C84,C1,C16,A1,B1,247986.46,62.0,regular
C1,C13,C5,C52,A1,B1,277180.9,140421.0,regular
C1,C16,C2,C20,A1,B3,1032376.53,0.0,regular
C5,C57,C1,C12,A3,B1,322602.81,0.0,regular
C1,C15,C1,C14,A1,B1,329029.74,253481.0,regular
C3,C31,C1,C15,A3,B1,789092.79,951.0,regular
C5,C53,C1,C11,A3,B1,589831.57,146370.0,regular
C1,C15,C5,C54,A1,B1,36541.65,11290.0,regular
C9,C94,C2,C23,A2,B3,44542.09,0.0,regular
C1,C14,C7,C74,A1,B2,413696.81,49500.05,regular
C1,C14,C1,C19,A1,B1,370270.04,32098.0,regular
C1,C14,C1,C10,A1,B1,784456.76,63139.93,regular
C1,C12,C5,C52,A1,B1,185009.41,16941.0,regular
C8,C88,C3,C33,A1,B2,76469.08,656001.11,regular
C1,C15,C9,C97,A1,B1,583160.14,11119.0,regular
C1,C11,C3,C35,A1,B2,191541.24,0.0,regular
C1,C11,C1,C11,A1,B1,152531.44,0.0,regular
C3,C30,C7,C70,A3,B2,989124.53,270619.0,regular
C4,C44,C1,C19,A2,B1,92233.03,0.0,regular
C1,C18,C9,C93,A1,B1,2873525.29,15051.15,regular
C1,C17,C7,C74,A1,B2,2273814.77,0.0,regular
C6,C62,C1,C16,A2,B1,155611.14,19772.0,regular
C1,C17,C1,C18,A1,B1,2232030.04,0.0,regular
C6,C62,C4,C45,A2,B3,21931.45,0.0,regular
C1,C13,C1,C14,A1,B1,237376.53,759.0,regular
C5,C53,C2,C20,A3,B3,228208.74,0.0,regular
C3,C35,C1,C16,A3,B1,360631.75,0.0,regular
C1,C10,C2,C21,A1,B3,120962.85,0.0,regular
C5,C53,C1,C17,A3,B1,787438.68,29952.0,regular
C1,C12,C1,C11,A1,B1,1046300.52,12296.14,regular
C7,C76,C1,C16,A3,B1,267673.56,0.0,regular
C9,C91,C6,C63,A2,B2,472152.87,0.0,regular
C9,C96,C9,C93,A2,B1,71504.33,0.0,regular
C4,C48,C1,C10,A2,B1,1874743.79,0.0,regular
C4,C43,C1,C11,A2,B1,220681.81,245344.99,regular
C6,C65,C5,C59,A2,B1,1202648.38,10392.0,regular
C1,C18,C5,C55,A1,B1,3309469.88,0.0,regular
C5,C57,C5,C55,A3,B1,458857.08,0.0,regular
C1,C13,C4,C47,A1,B3,160976.25,96048.0,regular
C1,C15,C1,C14,A1,B1,745941.68,0.0,regular
C5,C55,C1,C10,A3,B1,466329.26,20149.0,regular
C6,C65,C4,C47,A2,B3,330217.22,0.0,regular
C2,C23,C3,C31,A1,B2,206581.41,20852.0,regular
C8,C83,C1,C14,A1,B1,153044.93,31846.0,regular
C1,C12,C1,C11,A1,B1,1026194.26,348935.0,regular
C5,C52,C7,C71,A3,B2,155840.91,0.0,regular
C7,C75,C8,C81,A3,B3,346019.78,0.0,regular
C1,C13,C1,C17,A1,B1,105335.62,0.0,regular
C4,C49,C9,C99,A2,B1,139098.81,20768.0,regular
C1,C14,C1,C10,A1,B1,434673.16,0.0,regular
C1,C12,C1,C17,A1,B1,353754.31,97504.54,regular
C1,C19,C2,C20,A1,B3,32353.83,0.0,regular
C1,C19,C1,C12,A1,B1,1038329.69,0.0,regular
C1,C13,C1,C14,A1,B1,261136.21,0.0,regular
C1,C16,C1,C16,A1,B1,1052767.47,377281.51,regular
C4,C46,C1,C11,A2,B1,20117.44,56776.11,regular
C9,C94,C1,C16,A2,B1,372261.53,0.0,regular
C1,C14,C1,C12,A1,B1,1348383.91,0.0,regular
